submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-02-06 03:56:35,758198079c4408d218c6a856b0694d57437b59d45c1b4d646bccbfef064196e5,132732705,"TV LED 20"" Philco PH20M91D HD Conversor Digital Integrado 1 HDMI 1 USB",,TV e Home Theater,TV,Entrega super Rapida !,5,Yes,"Gostaria de falar que o produto é ótimo e chegou com duas semanas de antecedência.  Agradeço por isso! Super recomendo!   Quem tiver duvidas em comprar, não tenha.  Produto de altíssima qualidade.",1991.0,M,SP
2018-04-11 10:54:14,b33c6c673a38acee060c73e9aa63899d209f2e5e8968a7f7b3dfaa8ca55ccbdf,124291751,Geladeira / Refrigerador Consul Duplex 2 Portas Frost Free CRM35HB 275 Litros - Branco,consul,Eletrodomésticos,Geladeira / Refrigerador,Geladeira,1,No,Geladeira não veio com bandeja deslizante nem com os potes q tem na fotos,1991.0,F,SC
2018-05-15 07:47:36,1d8054bab8657d31d3d0b07db0ec1e05c49e86865cf352370d0c70c0c9e5bc6e,129361190,"Microsoft Office 365 Home: 5 Licenças (PC, Mac, Android e IOS) + 1 TB de HD virtual para cada licença",microsoft,Informática e Acessórios,Software,Excelente produto,5,Yes,Permite acesso a nuvem e a todo office por um bom preço,1976.0,M,MG
2018-05-18 10:57:22,3a6552ba0cf3fb15c663c04d2e3c16f2d0b2fda13e990e7835bdbab894795401,125215742,Liquidificador Philco PH900 2L 12 Velocidades Vermelho - 900W,philco,Eletroportáteis,Liquidificador e Acessórios,Não gostei,1,No,"Não gostei, mas não foi do produto e sim do aumento, 2 aumentos seguidos em 1 semana. Quando voltar pra R$99,00 eu compro",1989.0,M,ES
2018-04-26 15:11:46,500236323c6a6995c35de32e7e4a8731c71e0164003022462dfa225bd5ec2b20,10664414,"Cortina Para Janela Corta Luz Blackout 2,80x2,50  - Admirare",,"Cama, Mesa e Banho",Cortina,Não comprem,1,No,"O produto é de péssima qualidade. Joguei fora. Veio com furos, completamente amassada e as laterais se enrolaram todas. Me enganou direitinho.",1987.0,F,MG
2018-03-09 07:20:42,9d1a2a50675c2a5c2060c228ecc91e7f6bd3741d4031212d9cb03d12b60cd677,130844906,"TV LED 19,5"" LG 20MT49DF-PS HD com Conversor Digital 1 HDMI 1 USB 60Hz Time Machine Ready Preta",lg,TV e Home Theater,TV,"LG tá milhares de km da SEMP TOSHIBA. Áudio péssimo, imagem ruim. Arrependi de ter comprado o produto.",1,No,"A LG tem que repensar os produtos dela. Tecnologia ultrapassada, a maioria dos aparelhos tem saída de áudio , ou então,melhorem a qualidade do som. Péssima a saída de áudio desse produto. Tinha uma SEMP TOSHIBA que foi roubada ,dava de 1.000 nessa LG que adquiri.",1966.0,M,MG
2018-01-22 06:29:10,72498beef98a4801c16183183cedf162eec4c250cdb3d271212dcb636e5e6e41,121474261,Perfume La Rive Madame in Love Feminino Eau de Parfum 90ml,la rive,Beleza e Perfumaria,Perfumaria,Sweetheart,3,Yes,"Entrega rápida e produto além das expectativas, fixação boa. Satisfeitíssima",1957.0,F,RO
2018-03-02 18:30:10,0418733e8982ccc2327236b5929227981a79fe3d3c4c7959bef971004324ed21,131981646,Kit Travel Shine Bivolt Secador + Prancha - Philco,philco,Beleza e Perfumaria,Aparelhos elétricos para cabelo,"americanas é excepcional. Rapida demais, mas o produto não atendeu minha necessidade.",2,No,"O kit é minúsculo. Parece de boneca. A entrega da americanas é excelente. Rapida demais, mas o produto não era do tamanho q esperava. Vou devolver!",1981.0,F,SP
2018-02-25 03:51:47,23116604f7a407ba745cc15f066b5a20a40419188abf695eb78bbf65791f3d0a,30466264,ONIC (Combate o Hábito de Roer Unhas) - DERMA NAIL,,Beleza e Perfumaria,Unha,Fez mal ao meu filho,1,No,Nao recomendo pois meu filho de mais de 3 anos usou e passou mal horas depois de roer unha,1980.0,F,RJ
2018-01-03 03:57:10,87986b07966eae939a18fb1ff7e9c2f196412cd4bd4a12968b57b1c2f817324a,132116769,"Notebook Dell Inspiron i15-5566-D10P Intel Core 6 i3 4GB 1TB Tela LED 15.6"" Linux - Preto",dell,Informática,Notebook,NÃO FOI O ESPERADO!,2,No,,1958.0,M,BA
2018-04-09 17:36:06,1961f9fbbfea756f4bd007b900b1d8d3892b9dcad6ea86e9d73d50a52ff0da67,22740658,Fone De Ouvido Sem Fio Apple Airpods Intra Auricular Branco,,Áudio,Fones de Ouvido,Não recebi o Produto,1,No,Simplesmente não recebi o produto e não me deram uma data específica para o estorno do meu pagamento! Péssima logística e fornecedor,1985.0,M,GO
2018-04-04 16:35:09,c83361ab3a791cc85af5c84a9e7b970658640d84e847ce8edaef8bb717da53cb,7494878,Barbeador Philips AquaTouch Plus AT891/14,philips,Beleza e Perfumaria,Barbearia,Qualidade,5,Yes,Produto entregue no prazo combinado. Excelente produto. Barbear suave e muito rente a pele igual gilete. Carregamento rápido e bateria durando muito. Já fiz 5 barbas e ainda n acabou. Carreguei uma única vez desde que comprei. Recomendo.,1980.0,M,RJ
2018-03-16 13:16:32,c786bd5f42a697692a462132b5bab68a9e3a3784433dd4ed4935d518899da8b7,11505302,Tapete Personalizado Em Pvc P/ Nova S10 Cabine Dupla 2012 Em Diante,,Automotivo,,Não recebi o produto,1,No,"Não recebi o produto , nem me reembolsado o dinheiro",1985.0,M,DF
2018-01-10 07:23:43,d8c124015b0ad461316f1c4195fad1b9c983e3a76f088c3c59250aa4de676e81,131765847,"Smart TV LED 49"" LG 49UJ6525 Com Conversor Digital 4 HDMI 2 USB Painel Ips, Hdr e Magic Mobile",lg,TV e Home Theater,TV,Ótimo produto,5,Yes,Qualidade de imagem e som excelente e entrega antes do prazo. Recomendo!,,M,PB
2018-01-07 16:46:02,bc6e1ea362437992018cf12d5c6843c93d261d9ff2ddb257de6f71606cb8e3d8,23892241,Mochila G com Tampa Capricho Max Hearts  (48934),,Papelaria,Mochilas Escolares,Muito Linda Apaixonada,5,Yes,Mochila Muuuuuito Linda Apaixonada Tomara Que Encontre Na Loja Física,1995.0,F,BA
2018-02-27 15:41:51,7ffb74795249b378fcf274a8d581ee1602fd4130c24261b23d416610bf4c0a98,14875349,Meias Esfoliantes Footner Para Os Pés,,Saúde,Higiene Pessoal,Produto é bom mas não vale a pena,3,No,Produto é bom mas os lugares que mais precisavam de espoliação ele não deu conta que era no meu caso o calcanhar e a julgar pelo preço não valeu a pena.,1988.0,F,MG
2018-05-14 19:10:06,d879a0db7d496dc191f63764920460c03edbbf498768290dc2f8678fe221d4b7,18672850,Cinto De Segurança Paraquedista 3 Argolas Acolchoado At 7015 A3a,,Sinalização e Segurança,Equipamentos de Proteção CIPA,Produto incorreto,2,No,"Pedi esse mesmo cinto com escosto nas costas, e me enviara um amarelo inteiro de fita. Essa foto é uma propaganda enganosa! Os outros produtos que adiquiri em compras anteriores vieram corretos, mas esse falharam na missão.",1990.0,M,MG
2018-04-04 17:27:19,88f33daa0ab8b57c68fbd829c3160b4bcee7c98fb1a6dbaab732d33c9c30aa82,19747618,Fogão U.Top Glass 5 Bocas Atlas,,Eletrodomésticos,Fogão,10,5,Yes,gostaria de saber quanto tem de largura o de 5 bocas,,F,SP
2018-02-06 08:31:26,314f9ad8ce48dbd643cd6b76a26b28a7ac0567cf9877fff16bfae53650417743,110387197,Grill e Sanduicheira Mondial Mac Grill S-11 Inox,mondial,Eletroportáteis,"Grill, Sanduicheira e Torradeira",Excelente produto,5,Yes,"O produto é excelente, atende ao que se propoe, otimo valor. E chegou antes do prazo. Recomendo",1965.0,F,RJ
2018-01-17 14:22:00,2b35849c1e6540816fcf512ee052188bb790e33bea4b2f3fc01d2a8d00b90f62,129591796,Máquina de Cortar Cabelo Wahl Home Cut Basic,wahl,Beleza e Perfumaria,Barbearia,Gostei,3,Yes,O produto aparentemente é de boa qualidade. Mas comprei para presentear.,1959.0,F,SP
2018-04-20 15:32:01,ece950d95c7b15e48b0a2ef0b16f8220ba5b73d89c03f0f2ed4ea79a2603ae28,24337184,Mini Teclado Air Mouse Touch Sem Fio Tv Box Wireless Com Luz Noturna,,Informática e Acessórios,Teclado,Defeito de fabricação - devolvi,3,Yes,"Quando não presenta defeito de fabricação é excelente para controlar smart tv. Esse seria o segundo teclado, mas tive que devolver, não carregava a bateria corretamente, entre outros defeitos.",1961.0,M,PR
2018-01-05 08:55:03,659d22529e8681cd70a4d64b1fedac7e299e7d838d67f0704dfbf8c06b9de4ab,12552224,Vaso De Cristal Sussex Wolff 15cm Alt  - 30138,,Decoração,Vaso,Gostei muito do produto!,5,Yes,"Produto de excelente qualidade, com preço maravilhoso! Super recomendo.",1982.0,F,SP
2018-01-22 04:37:25,0c0605c15d47539117f1b30f8ee5684f5b632a86b6f2d5bc139acef79357e552,132386144,"Smart TV LED Curva 49"" Samsung 49MU6300 UHD 4k com Conversor Digital 3 HDMI 2 USB Espelhamento de Tela - Preta",,TV e Home Theater,TV,Sensacional,5,Yes,"Imagem fantástica, interface com o usuário muito intuitiva, sem contar que é linda!!!",1975.0,M,MG
2018-03-06 18:29:24,b83e7858be78d3efd47e026af68315d3eff4d06d3d6c283a8789820e655d16cc,117294081,Micro-ondas Philco PME31 30 Litros Espelhado,philco,Eletrodomésticos,Micro-ondas,Ótimo produto,5,Yes,"Produto ótimo atendeu minhas necessidades, funcionando perfeitamente",1991.0,F,SP
2018-05-01 13:12:19,823f58bbabc80892398f2d86264ea37d1d62be9317424d8750cada29f22e01cb,132578672,"Smartphone Mirage 81S Dual Chip Android 5.0 Tela 5.5"" Quad-Core 16GB 4G Câmera 13MP - Dourado",,Celulares e Smartphones,Smartphone,Desrespeito pelo cliente,1,No,Cancelei a compra e vcs estão me cobrando o pagamento das parcelas não foi cancelada a cobrança. Por favor me ajude,1980.0,M,MG
2018-01-08 07:07:37,4183ab4269020d8fd44af9763e9d3f0106e0372a9bdd180968ee65c0b26cf550,28059168,Guia Fácil Para Entender A Vida de Davi - Angie Peters,,Livros,Religião,muitoooo bom,5,Yes,aconselho aos interessados a comprar a coleção completa do Guia facil. excelente,1972.0,F,PE
2018-02-17 14:03:09,2897f4b8e9b2eba1122a438b56cb178569f3f18ebec7758654847e55f64e63e5,129430984,Livro - Manual Clinico dos Transtornos Psicologicos,,Livros,Psicologia,Ótimo produto.,4,Yes,"Muito satisfeito com a compra, e recebi muito rápido",1957.0,M,RJ
2018-05-04 17:47:36,83cdef5c47ee352249829334084d2680105f980d2c9c889c8c57266181ac19de,132691261,Micro-ondas Brastemp BMS45 32 Litros Espelhado,,Eletrodomésticos,Micro-ondas,Produto novo não funciona!,1,No,É a segunda experiência desagradável com Microondas da Brastemp. O que eu tinha com menos de 2 anos de uso deu problema. Agora foi pior. Produto novo e não ligou! Está difícil confiar nesta marca...,1978.0,M,MG
2018-05-06 16:52:13,c89b7a184af3fc6fb5e31288d8434257104f807dc65eb636edb9b263baf8b2ec,32975578,"Hélice do Ventilador Evaporadora Ar Condicionado Philco PH9000FM2, PH9000QFM2, PH9000IFM5",,Ar-condicionado e Aquecedores,Peças de reposição,O produto veio errado...,3,No,Estou no aguardo de respostas para reembolso e devolucao do produto ....por parte da empresa que forneceu o mesmo....tive que comprar bem mais caro em uma loja física...pois era peça de reposicao de um ar cond........,1971.0,M,MT
2018-04-08 00:18:15,0020d6ab352ece785b866282e56e86f3075657c20355e103c87013261e7c3b19,15716427,Mouse Microsoft Wireless Mobile 1850 Rosa,,Informática e Acessórios,Mouse,Confortável,5,Yes,Gostei muito. Bem confortável. E bonito. Recomendo.,1986.0,M,PR
2018-01-23 21:51:25,8bbaaf080cefd7684ed9079fd6046597c50b2daba6c007e5849747fe9588d563,132380287,"Smartphone Samsung Galaxy J5 Pro Dual Chip Android 7.0 Tela 5,2"" Octa-Core 1.6 GHz 32GB 4G Câmera 13MP - Preto",,Celulares e Smartphones,Smartphone,custo benefício,5,Yes,"valeu a pena, um aparelho que atende perfeitamente as necessidades em geral com a câmera frontal muito boa. A entrega da Americanas sempre antes do previsto!!",1991.0,M,MG
2018-01-03 13:50:20,0a7eb515e0f58c8e5dee54a3a4f852c7931a500610cf09b5a52375a926594c30,14650362,Cabeceira Rodial 4 Gavetas Casal Branco 1d812,,Decoração,Objetos Decorativos,muita demora,1,No,Na Black friday 2017 e a estimativa de entrega é pra fevereiro 2018,1989.0,M,MG
2018-04-07 14:42:47,9243d735540f7dc12167950792acb1022f8adb089710214c5106dd7e30c58637,111860812,Travesseiro 5% Plumas 95% Penas 50x70 - Daune,daune,"Cama, Mesa e Banho",Travesseiros,EXCELENTE QUALIDADE,5,Yes,PRODUTO COM DELICADO E CONFORTAVEL . ENTREGA RAPIDA .,1973.0,F,SP
2018-03-20 16:17:35,6d43a47519f1753ae4e6edd42a4e158891e5ddc0ca6d17f46a36be502b35ba87,29528538,Mini Market com Carrinho e Registradora Homeplay,,Brinquedos,Brincando de Casinha,Não recebi meu produto!,1,No,Comprei há mais de um mês e não recebi até hoje. Entrega atrasadissima!!,1983.0,F,MG
2018-02-28 03:24:24,8099b86b4a80dbe69cb8801d094e665887faa82df55835b41fc7bf575ade1387,26948943,Lona Multiuso Impermeável Reforçada 6x5 Metros Nautika,,Esporte e Lazer,,Muito bom,5,Yes,Produto muito bom. Já comprei de outros tamanhos anteriormente e posso indicar. Produto de boa qualidade.,1974.0,M,SP
2018-03-12 09:05:26,d49579c6361ccce0a76a67bbcaa81536cb92030fe00e8107c6f60c72d35524b8,118544839,Ferro a Vapor Philips Walita Easyspeed Plus Azul e Branco,philips walita,Eletroportáteis,Ferro de Passar,Muito bom,5,Yes,"Passa a roupa com muita facilidade, só achei ele um pouco mais pesado que de costume.",1990.0,F,RJ
2018-03-21 13:09:15,809ef2d3015b2ebfa970e4002cc14d33e91092deb525404a06c178118edb1aca,33493686,Ovo de Páscoa Trufado Chocolate Belga Callebaut - 250g,,Páscoa,Ovos de Páscoa,Gostei muito do produto,5,Yes,"chocolate muito saboroso, recebi bem embalado, capricho total, loja parceira Catelândia nota 10!",1977.0,M,SP
2018-04-25 14:08:49,2598b93afd183297fb93e9e0a848f24fe3e63d03c8a58066cc29f5f6317d9f7c,133274929,"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Cinza",,Celulares e Smartphones,Smartphone,O Máximo dos máximos!,5,Yes,Tanto o produto quanto o atendimento é entrega foram 10. Recomendo a produto e loja!,1964.0,M,RJ
2018-04-04 06:19:47,ff82b2a501e8c2e74872e9441a8b7ece0dd1dbe8c0f1967825c2caccf9b9e57c,21763955,Balança Digital Eletrônica De Precisão Sf-400 Até 10kg Cozinha,,Utilidades Domésticas,Balança de Cozinha,ATENDE A EXPECTATIVA,4,Yes,"Produto bom, básico, simples e prático. A entrega também veio no prazo.",1986.0,F,SP
2018-04-22 10:29:02,a3ffffbb7a9920df9df453c01268b6462a23db70884ae3545b4d992abeeab477,132380287,"Smartphone Samsung Galaxy J5 Pro Dual Chip Android 7.0 Tela 5,2"" Octa-Core 1.6 GHz 32GB 4G Câmera 13MP - Preto",,Celulares e Smartphones,Smartphone,Exelente Produto,4,Yes,"Super satisfeito com o produto, a entrega também foi rápida, sempre compro pela Americanas.com e não tenho do que reclamar.",1987.0,M,SP
2018-04-13 17:46:22,d09f5df4d0cf41ca1057c1263693cf08ae0a9a0868d715867a102fc2ec42a7e5,26773154,Fone De Ouvido Headphone Bose Comfort 35 Wireless - Confort 35 Preto,,Áudio,Fones de Ouvido,Fone Bose QC35,4,Yes,O som dele é muito bom e o cancelamento de ruído é excelente. O único defeito é que ele escorrega um pouco com qualquer movimento mais brusco. Não tem pressão suficiente para segurar bem na cabeça.,1981.0,M,RJ
2018-01-13 09:04:39,ca6138b07d6552f13b29c3912ab05c9d1efef40578c72d3abbd02724e72ffbc0,113998217,Micro-ondas Philco PME25 25 Litros com Tecla Preparo Rápido Prata Espelhado,philco,Eletrodomésticos,Micro-ondas,Excelente,5,Yes,Adorei recomendo para todos que tiver interesse em comprar,1975.0,F,SP
2018-02-27 06:57:23,918d869cc006f41d4f6bd1a52f4d6d6f5c22ff4f46d3129289c86f1462b7f48e,24209864,Purificador De Água Electrolux Branco Pe11b Bivolt Com Painel Touch,,Eletroportáteis,Bebedouro e Purificador de Água,Muito bom,5,Yes,"Um ótimo produto, vale a pena comprar. A entrega foi rápida. Sem problema algum. Fácil de instalar.",1989.0,F,SP
2018-02-17 18:37:54,b1a4c167f206907a22add1ab8562bd0f2cabce28abc589f1b43fc99dfa36b8b8,132444771,"Smartphone Motorola Moto G 5s Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dual Cam - Ouro rosa",,Celulares e Smartphones,Smartphone,Muito bom celular adorei mesmo maravilhoso.,5,Yes,Gente pode comprar excelente de muita qualidade. Celular de extrema capacidade técnica.,1994.0,M,SE
2018-01-02 06:08:35,193ad0adb7ca988aae6ee2205adc0b8e70032b92f512d5c9198d80f0af6d270b,28616262,Relógio Technos MasculinoRACER - 2115MNE/4V,,Relógios,Relógios de Pulso,Não satisfeito com o produto,2,No,"No descritivo estava Technos conct, na compra dava a entender que era outro tipo de relógio. Não recomendaria a compra do produto!",1980.0,M,MG
2018-04-12 18:08:59,ca9d3af334079b6b581badd52a245920cdf9118dabfd6a7aa1a32f549d79ac5b,18596056,Chapinha Prancha Profissional Nano Titanium 1 1/4 Até 450ºF - Bivolt,,Beleza e Perfumaria,Cabelo,Não gostei do produto,1,No,A chapinha não esquenta nada e mesmo colocando na temperatura máxima ainda não alisa o cabelo,1994.0,F,SP
2018-01-12 07:29:30,a7ba7525e4112339d79db1ecbd1c8802fae128c84aeee66bbc369a61485cf74d,132399201,Game Pro Evolution Soccer 2018 - Xbox360,,Games,Xbox 360,Satisfeito,4,Yes,FOI RAPIDA A ENTREGA.JOGO EM PERFEITA CONDIÇÕES DE USO.,1981.0,M,SP
2018-04-15 08:37:16,11fd71185509b1c0265def1a171662dc8c2a6c0abff0b4eff999e1a0befa2a21,5102868,Miniprocessador Mondial MP-01 com Botão de Acionamento Pulsante e Trava de Segurança Preto - 120W,mondial,Eletroportáteis,Mixer e Processador de Alimentos,Adorei o produto,5,Yes,"Já tive este miniprocessador por isso comprei outro igual, é excelente!",1957.0,F,RJ
2018-01-14 17:08:28,b0606abafa230d549f11a3f8c40914a24354e34fcdcc78a7db44d479f74b8c82,29605354,"Smartphone Asus Zenfone Go Live Dual Chip Android Tela 5.5"" Qualcomm Snapdragon MSM8928 32GB 4G Câme",,Celulares e Smartphones,Smartphone,excelente produto,5,Yes,"quero deixar minha opinião,á todos que  procuram por um celular bom e barato comprei gostei e indico a marca.",1959.0,M,SP
2018-02-08 10:49:49,d1e7470e5b6bd4c957c9a6834afe476249c96dce223ca287a15939cf28a3def2,24491558,Balcão Para Cooktop 4 Ou 5 Bocas 2 Pt Roble E Bege Jaeli,,Móveis,Cozinha Modulada,Horrível,1,No,,1988.0,F,RO
2018-05-06 07:45:26,02c06a1e1b4269d5d14d3453dd1d8166c6544863f4ea303e7cf05f00e3a31197,25968271,Kit Tinta Recarga Cartuchos Completo + Snap + Solução,,Informática e Acessórios,Tinta para Impressora,Qualidade do produto.,2,Yes,"Falarei sobre as cores da tinta:  A cor preta, atende muito bem, a impressão ficou ótima. As outras cores ficaram com pouca vida, ou seja, muito fraca ,ou muito diluída. Obs: precisa melhorar a intensidade das cores.   Att:",1965.0,M,MG
2018-01-19 09:47:55,69c5967628fd51fdb10b58f75bce798d0fddfaa03ecbe39ed2c1b6e55c574c7a,122701411,"Smart TV LED 32"" Samsung 32J4300 HD com Conversor Digital 2 HDMI 1 USB Wi-Fi 120Hz",samsung,TV e Home Theater,TV,Satisfeito até aqui,4,Yes,"Vi muita gente falando mal do produto, mas vi pessoas falando bem também. Tirei a conclusão que deveria arriscar, e até agora a tv corresponde às minhas expectativas. Ela demora um tempo normal pra carregar os programas de internet, não achei rápido, mas tbm não é lento como as pessoas falaram. Até agora pra mim é um bom custo benefício, se algo acontecer que mude minha opinião, relato aqui...",1985.0,M,ES
2018-03-20 15:05:36,d0d5d7963ff41d0e0d8f38900dca4752c527e6b00802b177aa3c84bdd37de95a,11691158,Bichinho Pelúcia Galinha Pintadinha Musical,,Bebês,Brinquedos para Bebê,Fiquei muito decepcionada.,1,No,"Como o produto entregue não era original, veio desembalado e com diversos defeitos.  Havia encomendado para dar de presente. Acabei indo na loja física da Americanas e comprando outra coisa.   Lamentável. Perdi o dinheiro e vocês a credibilidade. Jamais terei coragem de comprar novamente  por este site.",1975.0,F,SP
2018-04-30 08:59:45,b26ca9c7d7f258986b3e358ba4c5cbbb79338a154d8c9caa2ca1657f0ed955af,34345343,Guarda roupa 6Portas Panamá Branco - Doripel,,Móveis,Guarda-Roupa,Otimo custo Beneficio,5,Yes,"Otimo custo beneficio, roupeiro pequeno, mas bem barato!",1986.0,F,PR
2018-04-05 07:22:08,a33798ac8d9984ab0a6cf399b8e6546f0b6e4388b78d72a5e27ebc3d535d7ddc,25454890,Extrator De Parafuso 5 Cm Com 4 Peças,,Ferramentas e Jardim,Ferramentas Elétricas,Bom produto,4,Yes,"Vai ser muito útil quando o um parafuso Philips espanar a cabeça, o que é muito comum.",1958.0,M,SP
2018-01-16 15:44:38,64c17136b665729e325c39177fbafeb61c8e1d471c572f6f1b7913603140b2cf,18346178,Camiseta Infantil Circo,,Moda,Infantil,Bom,3,Yes,,1978.0,M,SP
2018-01-28 18:46:50,f550402edf2f3742606ab0f67d4080332c27012c34b51ae4b60f852a638fcdba,132381765,"Smart TV LED 43"" Samsung 43MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz",,TV e Home Theater,TV,Ótima televisão,4,Yes,"A tv é ótima, tudo funciona muito bem a única coisa que achei um pouco deficiente foi o som, muito baixo, mas a internet pega muito bem e tem uma imagem muito boa, vale a pena",1942.0,F,SP
2018-05-19 16:33:00,aefa2c52d8e73e0c80897453cfa024581af181005cf7047c356e37f26fde6238,29516461,Difusor Ar Fiat Palio Economy Fire Way 2014 2015 2016,,Automotivo,Autopeças,Produto muito bom e original,4,Yes,Produto original e bem acabado ficou perfeito.Chegou dentro do prazo recomendo  a compra.,1954.0,M,RS
2018-05-04 19:04:02,ffbdc761b983a37046fa6b9da0845588b731a9ebf9f6cfa1731f25462b591489,7845430,Travesseiro Fresh - Cervical - 50 X 70 Cm - Duoflex,,"Cama, Mesa e Banho",Travesseiros,Travesseiro muito alto e duro,2,No,"Achei o travesseiro muito alto e o pior ele não sede, muito firme e não anatômico.  Me Arrependi!",1987.0,F,SP
2018-01-28 17:17:56,b74dd9e5ff08dbe8e7acae46ddabed8da350b8b4c0df509f1e1a1953102a7f23,131664641,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android 6.0 Tela 5.5"" Octa- Core 1.6 GHz 32GB 4G Câmera 13MP - Rosa",samsung,Celulares e Smartphones,Smartphone,Gostei do produto muito,4,Yes,"Eu recomendo com certeza, pelo menos pra comprar celulares smartphone e ótimo",1991.0,F,PR
